"ensembl2"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000170027"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000046653"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000063177"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000134287"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000134308"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000149806"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000149925"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000074800"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000088986"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000089009"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000104435"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000014641"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000114391"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000112306"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000075624"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000087250"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000087460"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000122026"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000067225"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000104529"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000034510"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000034713"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000089157"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000089220"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000106976"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000109107"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000071082"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000078369"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000109472"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000122406"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000018625"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000070087"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000090238"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000120885"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000083845"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000096384"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000100129"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000100316"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000104904"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000103034"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000105372"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000105409"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000105640"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000092964"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000101439"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000108107"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000087086"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000080824"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000102804"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000108953"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000109475"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000109971"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000105193"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000107317"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000112695"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000123349"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000125868"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000111640"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000111669"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000111674"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000111678"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000111716"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000111775"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000118816"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000127585"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000110700"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000110955"
"http://rdf.ebi.ac.uk/resource/ensembl/ENSG00000124614"
